BNCC_Indice,BNCC_Codigo,BNCC_Eixo,BNCC_Objetivo,BNCC_Exemplos,Curriculo_Indice,Curriculo_Codigo,Curriculo_Eixo,Curriculo_Objetivo,Curriculo_Exemplos,Similaridade,Similaridade_Percentual,Nota_Corte_Usada,Busca_Adaptativa,Data_Analise
33,(EF05CO03),PENSAMENTO COMPUTACIONAL,"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.","Os valores de sentenças lógicas podem ser modificados ou combinados por meio de operações lógicas como negação (NÃO), conjunção (E) e disjunção (OU), sendo que a negação inverte o valor lógico da sentença, transformando uma proposição verdadeira em falsa e uma proposição falsa em verdadeira.",932,(EF05LP07),LÍNGUA PORTUGUESA,"(EF05LP07) Identificar, em textos, o uso de conjunções e a relação que estabelecem entre partes do texto: adição, oposição, tempo, causa, condição, finalidade.","A habilidade prevê trabalhar com a compreensão das relações que as conjunções estabelecem entre segmentos do texto e analisar o seu uso adequado. É essencial prever a análise da articulação entre trechos de enunciados e avaliar os sentidos produzidos pelas conjunções empregadas e sua adequação no texto. Por meio de atividades de uso da linguagem no texto, deve-se instrumentalizar o estudante para resolver problemas de compreensão que o interlocutor possa vir a ter. ",0.6586611,65.9%,65.0%,Sim,2025-09-04 14:20:06
33,(EF05CO03),PENSAMENTO COMPUTACIONAL,"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.","Os valores de sentenças lógicas podem ser modificados ou combinados por meio de operações lógicas como negação (NÃO), conjunção (E) e disjunção (OU), sendo que a negação inverte o valor lógico da sentença, transformando uma proposição verdadeira em falsa e uma proposição falsa em verdadeira.",162,(EF01MA22X),MATEMÁTICA,"(EF01MA22X) Realizar pesquisa, envolvendo até duas variáveis categóricas de seu interesse e universo de até 30 elementos, e organizar dados por meio de representações pessoais com a ajuda do professor,","As variáveis categóricas ou qualitativas são aquelas que não são expressas numericamente, ou seja a resposta à pergunta  não é um número,  mas um nome como cor dos olhos, preferência por um time de futebol,  preferência por uma marca de automóvel, preferência musical, entre outras. A realização da pesquisa acontece a partir de procedimentos tais como identificar uma questão a ser respondida, desenvolver procedimentos que vão da escolha da população investigada a procedimentos de coleta, organização e publicação dos dados da pesquisa; e, finalmente, responder à questão inicial. Assim, por exemplo, analisar qual é a preferência dos alunos da classe por sorvete de chocolate ou de limão, envolve fazer uma pesquisa, organizar os dados e construir uma representação para finalmente responder à questão, indicando quantos preferem mais um sabor que o outro.",0.6543386,65.4%,65.0%,Sim,2025-09-04 14:20:06
33,(EF05CO03),PENSAMENTO COMPUTACIONAL,"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.","Os valores de sentenças lógicas podem ser modificados ou combinados por meio de operações lógicas como negação (NÃO), conjunção (E) e disjunção (OU), sendo que a negação inverte o valor lógico da sentença, transformando uma proposição verdadeira em falsa e uma proposição falsa em verdadeira.",897,(EF05LP27),LÍNGUA PORTUGUESA,"(EF05LP27) Utilizar, ao produzir o texto, recursos de coesão pronominal (pronomes anafóricos) e articuladores de relações de sentido (tempo, causa, oposição, conclusão, comparação), com nível adequado de informatividade.","Esta habilidade refere-se a reconhecer, no processo de leitura, recursos linguísticos e discursivos que constituem os gêneros de modo que seja possível empregá-los adequadamente nos textos a serem produzidos. Trata-se de utilizar, na produção dos textos, os recursos previstos. Para tanto, é necessário estudá-los, o que pode ser feito por meio das leituras colaborativas de estudo de texto. Na revisão coletiva processual e final, analisa-se a adequação do uso dos recursos, de modo a garantir a coerência e legibilidade do texto. Na progressão, pode-se considerar o nível de autonomia do estudante, que se efetiva pela organização de habilidades em que as tarefas sejam realizadas em colaboração e, progressivamente, com autonomia.",0.65346885,65.3%,65.0%,Sim,2025-09-04 14:20:06
33,(EF05CO03),PENSAMENTO COMPUTACIONAL,"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.","Os valores de sentenças lógicas podem ser modificados ou combinados por meio de operações lógicas como negação (NÃO), conjunção (E) e disjunção (OU), sendo que a negação inverte o valor lógico da sentença, transformando uma proposição verdadeira em falsa e uma proposição falsa em verdadeira.",777,(EF04MA03),MATEMÁTICA,"(EF04MA03) Resolver e elaborar problemas com números naturais envolvendo adição e subtração, utilizando estratégias diversas, como cálculo, cálculo mental e algoritmos, além de fazer estimativas do resultado.","A elaboração e a resolução de problemas aparece neste bimestre novamente para que você, professor, crie contextos para que os alunos desenvolvam procedimentos variados de cálculo. Uma proposta interessante seria propor aos alunos resolver e elaborar diferentes tipos de problemas (com números naturais) no contexto de jogos e brincadeiras, envolvendo uma ou mais operações, imagens/gráficos e desafios lógicos, a fim de desenvolver raciocínio dedutivo, princípios lógico-matemáticos e criação de estratégias. ",0.65135026,65.1%,65.0%,Sim,2025-09-04 14:20:06
33,(EF05CO03),PENSAMENTO COMPUTACIONAL,"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.","Os valores de sentenças lógicas podem ser modificados ou combinados por meio de operações lógicas como negação (NÃO), conjunção (E) e disjunção (OU), sendo que a negação inverte o valor lógico da sentença, transformando uma proposição verdadeira em falsa e uma proposição falsa em verdadeira.",910,(EF05LP23),LÍNGUA PORTUGUESA,(EF05LP23) Comparar informações apresentadas em gráficos ou tabelas.,"Trata-se de ler e interpretar dados de gráficos e tabelas, compreendendo as diferenças e semelhanças de apresentação correspondentes a cada um. A habilidade supõe a leitura e interpretação dos dados de cada um dos gêneros mencionados, para, depois, realizar a comparação entre ambos. O grau de autonomia esperada no desenvolvimento desta habilidade deve ser articulado com o repertório suposto para o estudante no nível de ensino em foco. É preciso garantir que eles saibam realizar a interpretação dos dados de gráficos, tabelas e outros recursos que compõem, sobretudo, os textos do campo de estudo e pesquisa. É importante orientá-los para ler, por exemplo, o título dos gráficos (pois indicam o que representam os dados), as legendas (pois esclarecem quais são os dados apresentados), os eixos (para verificar qual será a articulação) e comparar as sínteses que as colunas/fatias representam. Feita a leitura de um dos recursos, a ideia é que façam a do segundo e, depois, que realizem a articulação dos dados de cada recurso, sem esquecer que o foco é a compreensão do problema abordado. A leitura colaborativa é uma atividade que potencializa esse trabalho.",0.65096354,65.1%,65.0%,Sim,2025-09-04 14:20:06
34,(EF05CO04),PENSAMENTO COMPUTACIONAL,"(EF05CO04) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências, repetições e seleções condicionais para resolver problemas de forma independente e em colaboração.","Além de construir algoritmos com sequências de instruções, repetidas ou não, muitas vezes é necessário realizar escolhas sobre qual ação executar em seguida, decisões essas que são tomadas a partir de condições definidas por sentenças lógicas; por exemplo, ao chegar a um semáforo, a ação a ser realizada depende da cor apresentada, já que cada situação exige uma resposta diferente.",293,(EF02LP01X),LÍNGUA PORTUGUESA,"(EF02LP01X) Utilizar, ao produzir o texto, grafia correta de palavras conhecidas ou com estruturas silábicas já dominadas, letras maiúsculas em início de frases e em substantivos próprios.","A tematização dos conteúdos de análise linguística expressos na habilidade deve acontecer de maneira a contribuir com o desenvolvimento das competências leitora e escritora. Isto significa dizer que os conteúdos gramaticais não podem ser trabalhados de maneira isolada, para a memorização de regras e nomenclaturas. Na reescrita de um conto para compor uma coletânea de versões de uma história, por exemplo, faz sentido compreender e fazer uso de letras maiúsculas, e escrita correta de certas palavras, considerando-se os objetivos de aprendizagem prescritos para o 2º ano.",0.78264296,78.3%,78.0%,Sim,2025-09-04 14:20:06
35,(EF05CO05),MUNDO DIGITAL,"(EF05CO05) Identificar os componentes principais de um computador (dispositivos de entrada/saída, processadores e armazenamento).","O objetivo é introduzir ao aluno os principais elementos que compõem a arquitetura de um computador, como os dispositivos de entrada e saída, responsáveis pela comunicação com o usuário e o meio externo, os processadores, que executam as instruções e realizam os cálculos necessários, além dos dispositivos de armazenamento temporário, como a memória RAM, e persistente, como o disco rígido, que garantem respectivamente o suporte imediato às operações e a conservação dos dados de forma permanente.",535,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital. Pode-se, ainda, pensar em critérios como o suporte em jogo, os recursos e as ferramentas de edição a serem utilizados, o grau de autonomia do estudante na realização da tarefa etc que envolvam o uso de ferramentas digitais.O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. ",0.6915649,69.2%,69.0%,Sim,2025-09-04 14:20:06
36,(EF05CO06),MUNDO DIGITAL,(EF05CO06) Reconhecer que os dados podem ser armazenados em um dispositivo local ou remoto.,"Os dispositivos físicos de um computador são controlados por um software chamado Sistema Operacional, cuja função é gerenciar os recursos da máquina, como definir qual programa pode utilizar o processador em determinado momento, além de organizar e controlar o uso dos dispositivos físicos, garantindo que todo o funcionamento do computador ocorra de forma eficiente e coordenada.",535,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital. Pode-se, ainda, pensar em critérios como o suporte em jogo, os recursos e as ferramentas de edição a serem utilizados, o grau de autonomia do estudante na realização da tarefa etc que envolvam o uso de ferramentas digitais.O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. ",0.63608646,63.6%,63.0%,Sim,2025-09-04 14:20:06
37,(EF05CO07),MUNDO DIGITAL,(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,"Os dados de um usuário podem ser armazenados em dispositivos acoplados ao computador, como discos rígidos ou SSDs, em dispositivos removíveis, como pen drives e HDs externos, ou ainda transmitidos e guardados em outros computadores conectados à Internet, por meio do armazenamento em nuvem; compreender essa necessidade de armazenamento é fundamental para entender o conceito de sistemas de arquivos, que organizam e permitem o acesso eficiente a essas informações.",535,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital. Pode-se, ainda, pensar em critérios como o suporte em jogo, os recursos e as ferramentas de edição a serem utilizados, o grau de autonomia do estudante na realização da tarefa etc que envolvam o uso de ferramentas digitais.O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. ",0.64810216,64.8%,64.0%,Sim,2025-09-04 14:20:06
37,(EF05CO07),MUNDO DIGITAL,(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,"Os dados de um usuário podem ser armazenados em dispositivos acoplados ao computador, como discos rígidos ou SSDs, em dispositivos removíveis, como pen drives e HDs externos, ou ainda transmitidos e guardados em outros computadores conectados à Internet, por meio do armazenamento em nuvem; compreender essa necessidade de armazenamento é fundamental para entender o conceito de sistemas de arquivos, que organizam e permitem o acesso eficiente a essas informações.",899,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.64182544,64.2%,64.0%,Sim,2025-09-04 14:20:06
37,(EF05CO07),MUNDO DIGITAL,(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,"Os dados de um usuário podem ser armazenados em dispositivos acoplados ao computador, como discos rígidos ou SSDs, em dispositivos removíveis, como pen drives e HDs externos, ou ainda transmitidos e guardados em outros computadores conectados à Internet, por meio do armazenamento em nuvem; compreender essa necessidade de armazenamento é fundamental para entender o conceito de sistemas de arquivos, que organizam e permitem o acesso eficiente a essas informações.",900,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.64182544,64.2%,64.0%,Sim,2025-09-04 14:20:06
37,(EF05CO07),MUNDO DIGITAL,(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,"Os dados de um usuário podem ser armazenados em dispositivos acoplados ao computador, como discos rígidos ou SSDs, em dispositivos removíveis, como pen drives e HDs externos, ou ainda transmitidos e guardados em outros computadores conectados à Internet, por meio do armazenamento em nuvem; compreender essa necessidade de armazenamento é fundamental para entender o conceito de sistemas de arquivos, que organizam e permitem o acesso eficiente a essas informações.",901,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.64182544,64.2%,64.0%,Sim,2025-09-04 14:20:06
38,(EF05CO08),CULTURA DIGITAL,(EF05CO08) Acessar as informações na Internet de forma crítica para distinguir os conteúdos confiáveis de não confiáveis.,"Nesta habilidade, é fundamental que os alunos desenvolvam a capacidade de refletir e realizar buscas na Internet de forma crítica, sendo capazes de identificar conteúdos prejudiciais, distinguir informações confiáveis e reconhecer notícias falsas, garantindo assim um uso mais consciente e seguro dos recursos digitais.",899,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.7041783,70.4%,70.0%,Sim,2025-09-04 14:20:06
38,(EF05CO08),CULTURA DIGITAL,(EF05CO08) Acessar as informações na Internet de forma crítica para distinguir os conteúdos confiáveis de não confiáveis.,"Nesta habilidade, é fundamental que os alunos desenvolvam a capacidade de refletir e realizar buscas na Internet de forma crítica, sendo capazes de identificar conteúdos prejudiciais, distinguir informações confiáveis e reconhecer notícias falsas, garantindo assim um uso mais consciente e seguro dos recursos digitais.",900,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.7041783,70.4%,70.0%,Sim,2025-09-04 14:20:06
38,(EF05CO08),CULTURA DIGITAL,(EF05CO08) Acessar as informações na Internet de forma crítica para distinguir os conteúdos confiáveis de não confiáveis.,"Nesta habilidade, é fundamental que os alunos desenvolvam a capacidade de refletir e realizar buscas na Internet de forma crítica, sendo capazes de identificar conteúdos prejudiciais, distinguir informações confiáveis e reconhecer notícias falsas, garantindo assim um uso mais consciente e seguro dos recursos digitais.",901,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.7041783,70.4%,70.0%,Sim,2025-09-04 14:20:06
39,(EF05CO09),CULTURA DIGITAL,(EF05CO09) Usar informações considerando aplicações e limites dos direitos autorais em diferentes mídias digitais.,"O objetivo desta habilidade é que o aluno aprenda a utilizar informações e dados disponíveis na Internet respeitando os direitos autorais, como os de músicas, filmes e livros, e compreenda os cuidados necessários ao compartilhar ou usar esse conteúdo para fins pessoais.",899,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.6610211,66.1%,66.0%,Sim,2025-09-04 14:20:06
39,(EF05CO09),CULTURA DIGITAL,(EF05CO09) Usar informações considerando aplicações e limites dos direitos autorais em diferentes mídias digitais.,"O objetivo desta habilidade é que o aluno aprenda a utilizar informações e dados disponíveis na Internet respeitando os direitos autorais, como os de músicas, filmes e livros, e compreenda os cuidados necessários ao compartilhar ou usar esse conteúdo para fins pessoais.",900,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.6610211,66.1%,66.0%,Sim,2025-09-04 14:20:06
39,(EF05CO09),CULTURA DIGITAL,(EF05CO09) Usar informações considerando aplicações e limites dos direitos autorais em diferentes mídias digitais.,"O objetivo desta habilidade é que o aluno aprenda a utilizar informações e dados disponíveis na Internet respeitando os direitos autorais, como os de músicas, filmes e livros, e compreenda os cuidados necessários ao compartilhar ou usar esse conteúdo para fins pessoais.",901,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.6610211,66.1%,66.0%,Sim,2025-09-04 14:20:06
40,(EF05CO10),CULTURA DIGITAL,(EF05CO10) Expressar-se crítica e criativamente na compreensão das mudanças tecnológicas no mundo do trabalho e sobre a evolução da sociedade.,"Espera-se que o aluno seja capaz de se expressar de forma crítica e criativa, utilizando dispositivos computacionais ou outros meios, demonstrando compreensão das transformações que as tecnologias promovem no cotidiano, incluindo seu impacto no mundo do trabalho.",899,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.66181254,66.2%,66.0%,Sim,2025-09-04 14:20:06
40,(EF05CO10),CULTURA DIGITAL,(EF05CO10) Expressar-se crítica e criativamente na compreensão das mudanças tecnológicas no mundo do trabalho e sobre a evolução da sociedade.,"Espera-se que o aluno seja capaz de se expressar de forma crítica e criativa, utilizando dispositivos computacionais ou outros meios, demonstrando compreensão das transformações que as tecnologias promovem no cotidiano, incluindo seu impacto no mundo do trabalho.",900,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.66181254,66.2%,66.0%,Sim,2025-09-04 14:20:06
40,(EF05CO10),CULTURA DIGITAL,(EF05CO10) Expressar-se crítica e criativamente na compreensão das mudanças tecnológicas no mundo do trabalho e sobre a evolução da sociedade.,"Espera-se que o aluno seja capaz de se expressar de forma crítica e criativa, utilizando dispositivos computacionais ou outros meios, demonstrando compreensão das transformações que as tecnologias promovem no cotidiano, incluindo seu impacto no mundo do trabalho.",901,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.66181254,66.2%,66.0%,Sim,2025-09-04 14:20:06
