BNCC_Indice,BNCC_Codigo,BNCC_Eixo,BNCC_Objetivo,BNCC_Exemplos,Curriculo_Indice,Curriculo_Codigo,Curriculo_Eixo,Curriculo_Objetivo,Curriculo_Exemplos,Similaridade,Similaridade_Percentual,Nota_Corte_Usada,Busca_Adaptativa,Data_Analise
35,(EF09CO03),PENSAMENTO COMPUTACIONAL,(EF09CO03) Usar autômatos para descrever comportamentos de forma abstrata automatizando-os através de uma linguagem de programação baseada em eventos.,"Linguagens baseadas em eventos permitem descrever sistemas que são orientados pela ocorrência de eventos (como cliques de mouse, pressionamento de alguma tecla, sinal de algum sensor). Este tipo de linguagem tem muitas aplicações como por exemplo, o projeto de interfaces ou aplicações de robótica. Para se desenvolver um programa orientado a eventos, é muito útil construir como primeiro passo uma especificação abstrata do sistema usando autômatos (ou sistemas de transição), que são modelos que representam os estados do sistema e as transições possíveis dependendo dos eventos que ocorrerem.",1204,(EF67LP09X),PORTUGUÊS,"(EF67LP09X) Planejar o assunto da notícia impressa apresentando a sequência dos fatos com marcas de tempo e de espaço numa linguagem mais objetiva, com relatos em 3ª pessoa.","Realizar o planejamento da notícia, apresentando aos alunos um roteiro que demonstre a sequência dos fatos (o que, onde, quando e por que), destacando o uso de uma linguagem objetiva. Em um segundo momento, realizar a produção coletiva de uma notícia, de acordo com o planejamento anterior, respeitando o roteiro apresentado. Após a produção coletiva, solicitar aos alunos que realizem a produção individual de uma notícia sobre um fato ocorrido, obedecendo às suas características.",0.54401857,54.4%,54.0%,Sim,2025-09-04 15:01:39
36,(EF09CO04),MUNDO DIGITAL,(EF09CO04) Compreender o funcionamento de malwares e outros ataques cibernéticos.,"Software malicioso, ou malware, são programas nocivos que obtêm acesso ilegal a dispositivos digitais. Eles podem acessar um computador ou dispositivo por meio de anexos de e-mail, pendrives ou sites desprotegidos. O malware pode invadir um computador e causar estragos. Esses programas podem desacelerar um dispositivo, enviar e-mails de spam ou até mesmo roubar ou excluir dados pessoais. O malware é classificado com base em como entra no computador e no que faz quando está lá. Alguns exemplos de malware são: vírus, worms, rootkits, spyware, trojans, backdoors, ransomware, entre outros.",589,(EF89LP37),PORTUGUÊS,"(EF89LP37) Analisar, em diferentes gêneros textuais, os efeitos de sentido do uso de figuras de linguagem como ironia, eufemismo, antítese, aliteração, assonância, dentre outras.","Através do trabalho com os gêneros literários, apresentar as figuras de linguagem. Enfatizar que elas são recursos utilizados para provocar diferentes efeitos de sentido. Analisar, em textos, quais figuras foram usadas, com qual intenção e qual efeito de sentido cada uma produziu. Questionar os alunos sobre a validade do uso das figuras de linguagem para enriquecer o texto, destacando sua importância como elemento que  diferencia os textos literários dos textos não literários.",0.56283617,56.3%,56.0%,Sim,2025-09-04 15:01:39
36,(EF09CO04),MUNDO DIGITAL,(EF09CO04) Compreender o funcionamento de malwares e outros ataques cibernéticos.,"Software malicioso, ou malware, são programas nocivos que obtêm acesso ilegal a dispositivos digitais. Eles podem acessar um computador ou dispositivo por meio de anexos de e-mail, pendrives ou sites desprotegidos. O malware pode invadir um computador e causar estragos. Esses programas podem desacelerar um dispositivo, enviar e-mails de spam ou até mesmo roubar ou excluir dados pessoais. O malware é classificado com base em como entra no computador e no que faz quando está lá. Alguns exemplos de malware são: vírus, worms, rootkits, spyware, trojans, backdoors, ransomware, entre outros.",590,(EF89LP37),PORTUGUÊS,"(EF89LP37) Analisar, em diferentes gêneros textuais, os efeitos de sentido do uso de figuras de linguagem como ironia, eufemismo, antítese, aliteração, assonância, dentre outras.","Através do trabalho com os gêneros literários, apresentar as figuras de linguagem. Enfatizar que elas são recursos utilizados para provocar diferentes efeitos de sentido. Analisar, em textos, quais figuras foram usadas, com qual intenção e qual efeito de sentido cada uma produziu. Questionar os alunos sobre a validade do uso das figuras de linguagem para enriquecer o texto, destacando sua importância como elemento que  diferencia os textos literários dos textos não literários.",0.56283617,56.3%,56.0%,Sim,2025-09-04 15:01:39
36,(EF09CO04),MUNDO DIGITAL,(EF09CO04) Compreender o funcionamento de malwares e outros ataques cibernéticos.,"Software malicioso, ou malware, são programas nocivos que obtêm acesso ilegal a dispositivos digitais. Eles podem acessar um computador ou dispositivo por meio de anexos de e-mail, pendrives ou sites desprotegidos. O malware pode invadir um computador e causar estragos. Esses programas podem desacelerar um dispositivo, enviar e-mails de spam ou até mesmo roubar ou excluir dados pessoais. O malware é classificado com base em como entra no computador e no que faz quando está lá. Alguns exemplos de malware são: vírus, worms, rootkits, spyware, trojans, backdoors, ransomware, entre outros.",591,(EF89LP37),PORTUGUÊS,"(EF89LP37) Analisar, em diferentes gêneros textuais, os efeitos de sentido do uso de figuras de linguagem como ironia, eufemismo, antítese, aliteração, assonância, dentre outras.","Através do trabalho com os gêneros literários, apresentar as figuras de linguagem. Enfatizar que elas são recursos utilizados para provocar diferentes efeitos de sentido. Analisar, em textos, quais figuras foram usadas, com qual intenção e qual efeito de sentido cada uma produziu. Questionar os alunos sobre a validade do uso das figuras de linguagem para enriquecer o texto, destacando sua importância como elemento que  diferencia os textos literários dos textos não literários.",0.56283617,56.3%,56.0%,Sim,2025-09-04 15:01:39
36,(EF09CO04),MUNDO DIGITAL,(EF09CO04) Compreender o funcionamento de malwares e outros ataques cibernéticos.,"Software malicioso, ou malware, são programas nocivos que obtêm acesso ilegal a dispositivos digitais. Eles podem acessar um computador ou dispositivo por meio de anexos de e-mail, pendrives ou sites desprotegidos. O malware pode invadir um computador e causar estragos. Esses programas podem desacelerar um dispositivo, enviar e-mails de spam ou até mesmo roubar ou excluir dados pessoais. O malware é classificado com base em como entra no computador e no que faz quando está lá. Alguns exemplos de malware são: vírus, worms, rootkits, spyware, trojans, backdoors, ransomware, entre outros.",592,(EF89LP37),PORTUGUÊS,"(EF89LP37) Analisar, em diferentes gêneros textuais, os efeitos de sentido do uso de figuras de linguagem como ironia, eufemismo, antítese, aliteração, assonância, dentre outras.","Através do trabalho com os gêneros literários, apresentar as figuras de linguagem. Enfatizar que elas são recursos utilizados para provocar diferentes efeitos de sentido. Analisar, em textos, quais figuras foram usadas, com qual intenção e qual efeito de sentido cada uma produziu. Questionar os alunos sobre a validade do uso das figuras de linguagem para enriquecer o texto, destacando sua importância como elemento que  diferencia os textos literários dos textos não literários.",0.56283605,56.3%,56.0%,Sim,2025-09-04 15:01:39
37,(EF09CO05),MUNDO DIGITAL,(EF09CO05) Analisar técnicas de criptografia para armazenamento e transmissão de dados.,"A criptografia é o processo de pegar uma mensagem e torná-la ilegível para todos, exceto para a pessoa a quem se destina. Historicamente, a razão mais popular para criptografar informações era permitir a comunicação entre líderes militares, espiões ou chefes de estado. Mais recentemente, com o advento da internet e das compras online, a criptografia está se tornando cada vez mais importante. Por exemplo, é usado para manter o dinheiro dos clientes seguro durante as transações.",1214,(EF69LP09),PORTUGUÊS,"(EF69LP09) Planejar uma campanha publicitária sobre questões/problemas, temas, causas significativas para a escola e/ou comunidade, a partir de um levantamento de material sobre o tema ou evento, da definição do público-alvo, do texto ou peça a ser produzido – cartaz, banner , folheto, panfleto, anúncio impresso e para internet, spot , propaganda de rádio, TV etc. –, da ferramenta de edição de texto, áudio ou vídeo que será utilizada, do recorte e enfoque a ser dado, das estratégias de persuasão que serão utilizadas etc.","Solicitar aos alunos que realizem uma pesquisa sobre os principais problemas existentes na comunidade. Socializar o resultado da pesquisa com os colegas. Propor a votação dos principais problemas detectados. A partir dessa escolha, dividir a sala em grupos para que cada grupo produza uma campanha social com o objetivo de mobilizar a comunidade para a solução do problema.",0.67168915,67.2%,67.0%,Sim,2025-09-04 15:01:39
38,(EF09CO06),CULTURA DIGITAL,"(EF09CO06) Analisar problemas sociais de sua cidade e estado a partir de ambientes digitais, propondo soluções.","Espera-se que o aluno utilize recursos digitais para analisar problemas sociais de seu cotidiano, como por exemplo em pesquisa, comparação de informação, documentação da pesquisa, seja em sua cidade ou estado, propondo soluções a esses problemas.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.65737224,65.7%,65.0%,Sim,2025-09-04 15:01:39
38,(EF09CO06),CULTURA DIGITAL,"(EF09CO06) Analisar problemas sociais de sua cidade e estado a partir de ambientes digitais, propondo soluções.","Espera-se que o aluno utilize recursos digitais para analisar problemas sociais de seu cotidiano, como por exemplo em pesquisa, comparação de informação, documentação da pesquisa, seja em sua cidade ou estado, propondo soluções a esses problemas.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.65737224,65.7%,65.0%,Sim,2025-09-04 15:01:39
38,(EF09CO06),CULTURA DIGITAL,"(EF09CO06) Analisar problemas sociais de sua cidade e estado a partir de ambientes digitais, propondo soluções.","Espera-se que o aluno utilize recursos digitais para analisar problemas sociais de seu cotidiano, como por exemplo em pesquisa, comparação de informação, documentação da pesquisa, seja em sua cidade ou estado, propondo soluções a esses problemas.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.65737224,65.7%,65.0%,Sim,2025-09-04 15:01:39
39,(EF09CO07),CULTURA DIGITAL,"(EF09CO07) Avaliar aplicações e implicações políticas, socioambientais e culturais das tecnologias digitais para propor alternativas aos desafios do mundo contemporâneo, incluindo aqueles relativos ao mundo do trabalho.","Importante nessa habilidade que o aluno possa refletir, discutir as diversas aplicações das tecnologias em nosso cotidiano, considerando propor soluções aos desafios da atualidade do ser humano em qualquer área, como por exemplo no meio ambiente, na saúde, na economia, acessibilidade, transporte, dentre outros.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.6896926,69.0%,68.0%,Sim,2025-09-04 15:01:39
39,(EF09CO07),CULTURA DIGITAL,"(EF09CO07) Avaliar aplicações e implicações políticas, socioambientais e culturais das tecnologias digitais para propor alternativas aos desafios do mundo contemporâneo, incluindo aqueles relativos ao mundo do trabalho.","Importante nessa habilidade que o aluno possa refletir, discutir as diversas aplicações das tecnologias em nosso cotidiano, considerando propor soluções aos desafios da atualidade do ser humano em qualquer área, como por exemplo no meio ambiente, na saúde, na economia, acessibilidade, transporte, dentre outros.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.6896926,69.0%,68.0%,Sim,2025-09-04 15:01:39
39,(EF09CO07),CULTURA DIGITAL,"(EF09CO07) Avaliar aplicações e implicações políticas, socioambientais e culturais das tecnologias digitais para propor alternativas aos desafios do mundo contemporâneo, incluindo aqueles relativos ao mundo do trabalho.","Importante nessa habilidade que o aluno possa refletir, discutir as diversas aplicações das tecnologias em nosso cotidiano, considerando propor soluções aos desafios da atualidade do ser humano em qualquer área, como por exemplo no meio ambiente, na saúde, na economia, acessibilidade, transporte, dentre outros.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.6896926,69.0%,68.0%,Sim,2025-09-04 15:01:39
39,(EF09CO07),CULTURA DIGITAL,"(EF09CO07) Avaliar aplicações e implicações políticas, socioambientais e culturais das tecnologias digitais para propor alternativas aos desafios do mundo contemporâneo, incluindo aqueles relativos ao mundo do trabalho.","Importante nessa habilidade que o aluno possa refletir, discutir as diversas aplicações das tecnologias em nosso cotidiano, considerando propor soluções aos desafios da atualidade do ser humano em qualquer área, como por exemplo no meio ambiente, na saúde, na economia, acessibilidade, transporte, dentre outros.",831,(EF06CI26ME),CIÊNCIAS,(EF06CI26ME) Interpretar informações de diferentes fontes sobre transformações nos ambientes provocadas pela ação humana e o risco de extinção de espécies.,"Realizar pesquisas com suporte de recursos visuais, para perceber ao longo dos tempos as mudanças provocadas no ambiente pela ação humana. Ressaltar os pontos positivos e negativos dessa interferência humana. Listar ações que possam reverter essa situação, quando possível. Produzir gráfios, infográficos com dados levantados em pesquisa sobre a extinção de espécies.",0.6878741,68.8%,68.0%,Sim,2025-09-04 15:01:39
39,(EF09CO07),CULTURA DIGITAL,"(EF09CO07) Avaliar aplicações e implicações políticas, socioambientais e culturais das tecnologias digitais para propor alternativas aos desafios do mundo contemporâneo, incluindo aqueles relativos ao mundo do trabalho.","Importante nessa habilidade que o aluno possa refletir, discutir as diversas aplicações das tecnologias em nosso cotidiano, considerando propor soluções aos desafios da atualidade do ser humano em qualquer área, como por exemplo no meio ambiente, na saúde, na economia, acessibilidade, transporte, dentre outros.",824,(EF06CI10X),CIÊNCIAS,"(EF06CI10X) Explicar como o funcionamento do sistema nervoso pode ser afetado por substâncias psicoativas e suas possíveis consequências (distúrbios, doenças etc).","Identificar e reconhecer a ação de substâncias psicoativas no funcionamento do sistema nervoso, com base na classificação farmacológica e legal, relacionada ao seu uso e a possíveis danos e prejuízos; Avaliar as consequências de seu uso no convívio social; Promover projetos e palestras em parceria com a Secretaria de Saúde e entidades educacionais de referência.",0.6832776,68.3%,68.0%,Sim,2025-09-04 15:01:39
39,(EF09CO07),CULTURA DIGITAL,"(EF09CO07) Avaliar aplicações e implicações políticas, socioambientais e culturais das tecnologias digitais para propor alternativas aos desafios do mundo contemporâneo, incluindo aqueles relativos ao mundo do trabalho.","Importante nessa habilidade que o aluno possa refletir, discutir as diversas aplicações das tecnologias em nosso cotidiano, considerando propor soluções aos desafios da atualidade do ser humano em qualquer área, como por exemplo no meio ambiente, na saúde, na economia, acessibilidade, transporte, dentre outros.",178,(EF07CI06),CIÊNCIAS,"(EF07CI06) Discutir e avaliar mudanças econômicas, culturais e sociais, tanto na vida cotidiana quanto no mundo do trabalho, decorrentes do desenvolvimento de novos materiais e tecnologias (como automação e informatização).","Trabalhar a habilidade através da evolução das máquinas mediada pelo avanço tecnológico e científico. Ex.: Telefone, meios de transporte, ferro elétrico e outros.",0.6812371,68.1%,68.0%,Sim,2025-09-04 15:01:39
40,(EF09CO08),CULTURA DIGITAL,"(EF09CO08) Discutir como a distribuição desigual de recursos de computação em uma economia global levanta questões de equidade, acesso e poder.","Nesta habilidade espera-se que o aluno possa refletir sobre o acesso as tecnologias pelas pessoas e seus impactos na igualdade, desenvolvimento sustentável, e poder, como por exemplo sobre os custos de determinada tecnologia e quem pode comprá-la, trazendo assim questões como pobreza, acesso ao poder, dentre outros.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.75231767,75.2%,75.0%,Sim,2025-09-04 15:01:39
40,(EF09CO08),CULTURA DIGITAL,"(EF09CO08) Discutir como a distribuição desigual de recursos de computação em uma economia global levanta questões de equidade, acesso e poder.","Nesta habilidade espera-se que o aluno possa refletir sobre o acesso as tecnologias pelas pessoas e seus impactos na igualdade, desenvolvimento sustentável, e poder, como por exemplo sobre os custos de determinada tecnologia e quem pode comprá-la, trazendo assim questões como pobreza, acesso ao poder, dentre outros.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.75231767,75.2%,75.0%,Sim,2025-09-04 15:01:39
40,(EF09CO08),CULTURA DIGITAL,"(EF09CO08) Discutir como a distribuição desigual de recursos de computação em uma economia global levanta questões de equidade, acesso e poder.","Nesta habilidade espera-se que o aluno possa refletir sobre o acesso as tecnologias pelas pessoas e seus impactos na igualdade, desenvolvimento sustentável, e poder, como por exemplo sobre os custos de determinada tecnologia e quem pode comprá-la, trazendo assim questões como pobreza, acesso ao poder, dentre outros.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.75231767,75.2%,75.0%,Sim,2025-09-04 15:01:39
41,(EF09CO09),CULTURA DIGITAL,"(EF09CO09) Criar ou utilizar conteúdo em meio digital, compreendendo questões éticas relacionadas a direitos autorais e de uso de imagem.","Espera-se que o aluno possa utilizar recursos como editores de texto, planilha, apresentações, editores de vídeo, blogs, programas de animação, linguagens de programação, para criar conteúdos diversos considerando o cuidado com direitos autorais.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.68349266,68.3%,68.0%,Sim,2025-09-04 15:01:39
41,(EF09CO09),CULTURA DIGITAL,"(EF09CO09) Criar ou utilizar conteúdo em meio digital, compreendendo questões éticas relacionadas a direitos autorais e de uso de imagem.","Espera-se que o aluno possa utilizar recursos como editores de texto, planilha, apresentações, editores de vídeo, blogs, programas de animação, linguagens de programação, para criar conteúdos diversos considerando o cuidado com direitos autorais.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.68349266,68.3%,68.0%,Sim,2025-09-04 15:01:39
41,(EF09CO09),CULTURA DIGITAL,"(EF09CO09) Criar ou utilizar conteúdo em meio digital, compreendendo questões éticas relacionadas a direitos autorais e de uso de imagem.","Espera-se que o aluno possa utilizar recursos como editores de texto, planilha, apresentações, editores de vídeo, blogs, programas de animação, linguagens de programação, para criar conteúdos diversos considerando o cuidado com direitos autorais.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.68349266,68.3%,68.0%,Sim,2025-09-04 15:01:39
42,(EF09CO10),CULTURA DIGITAL,"(EF09CO10) Avaliar a veracidade, credibilidade e relevância da informação em seus diferentes formatos, sendo capaz de identificar o propósito pelo qual foi disseminada.","Nesta habilidade o aluno terá a perspectiva de refletir e discutir sobre o papel da informação que circula em diferentes formatos (físico ou digital), analisando se é verídico, se tem credibilidade, sua importância e relevância, bem como relacionando a intenção dessa informação e sua circulação.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.81197476,81.2%,80.0%,Não,2025-09-04 15:01:39
42,(EF09CO10),CULTURA DIGITAL,"(EF09CO10) Avaliar a veracidade, credibilidade e relevância da informação em seus diferentes formatos, sendo capaz de identificar o propósito pelo qual foi disseminada.","Nesta habilidade o aluno terá a perspectiva de refletir e discutir sobre o papel da informação que circula em diferentes formatos (físico ou digital), analisando se é verídico, se tem credibilidade, sua importância e relevância, bem como relacionando a intenção dessa informação e sua circulação.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.81197476,81.2%,80.0%,Não,2025-09-04 15:01:39
42,(EF09CO10),CULTURA DIGITAL,"(EF09CO10) Avaliar a veracidade, credibilidade e relevância da informação em seus diferentes formatos, sendo capaz de identificar o propósito pelo qual foi disseminada.","Nesta habilidade o aluno terá a perspectiva de refletir e discutir sobre o papel da informação que circula em diferentes formatos (físico ou digital), analisando se é verídico, se tem credibilidade, sua importância e relevância, bem como relacionando a intenção dessa informação e sua circulação.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.81197476,81.2%,80.0%,Não,2025-09-04 15:01:39
43,(EF69CO01),PENSAMENTO COMPUTACIONAL,"(EF69CO01) Classificar informações, agrupando-as em coleções (conjuntos) e associando cada coleção a um ‘tipo de dado’.","Para encontrar uma carta do tipo Ás em um baralho, precisa-se de um baralho (lista de cartas) e, o resultado é uma carta; para calcular a média das provas dos alunos de uma turma, precisase da lista de provas dos alunos, e o resultado é um número.",1554,(EF69LP35A),PORTUGUÊS,"(EF69LP35A) Planejar textos de divulgação científica, a partir da elaboração de esquema que considere as pesquisas feitas anteriormente, de notas e sínteses de leituras ou de registros de experimentos ou de estudo de campo.","Após conhecer o gênero texto de divulgação científica, solicitar a produção, ressaltando a importância de respeitar suas especificidades. Planejar a pesquisa de um tema científico com coleta de dados relevantes. Fazer uma síntese das informações coletadas. Produzir um texto a partir da síntese elaborada. Revisar o texto produzido e fazer as correções necessárias. Sugestão: Fazer uma produção a partir da reescrita de um texto científico.",0.6783378,67.8%,67.0%,Sim,2025-09-04 15:01:39
43,(EF69CO01),PENSAMENTO COMPUTACIONAL,"(EF69CO01) Classificar informações, agrupando-as em coleções (conjuntos) e associando cada coleção a um ‘tipo de dado’.","Para encontrar uma carta do tipo Ás em um baralho, precisa-se de um baralho (lista de cartas) e, o resultado é uma carta; para calcular a média das provas dos alunos de uma turma, precisase da lista de provas dos alunos, e o resultado é um número.",1455,(EF89LP08A),PORTUGUÊS,"(EF89LP08A) Planejar reportagem impressa e em outras mídias (rádio ou TV/vídeo, sites ), tendo em vista as condições de produção do texto –	objetivo, leitores/espectadores, veículos e mídia de circulação etc. –	a partir da escolha do fato a ser aprofundado ou do tema a ser focado (de relevância para a turma, escola ou comunidade), do levantamento de dados e informações sobre o fato ou tema – que pode envolver entrevistas com envolvidos ou com especialistas, consultas a fontes diversas, análise de documentos, cobertura de eventos etc.","Realizar o planejamento de uma reportagem, apresentando aos alunos um roteiro que demonstre a sequência dos fatos (o que, onde, quando e por que), destacando o uso de uma linguagem objetiva. Em um segundo momento, realizar a produção coletiva de uma reportagem, de acordo com o planejamento anterior, respeitando a estrutura apresentada. Solicitar aos alunos que levem dados, informações e imagens sobre um assunto relevante para a produção em dupla, obedecendo às suas características.",0.67737794,67.7%,67.0%,Sim,2025-09-04 15:01:39
43,(EF69CO01),PENSAMENTO COMPUTACIONAL,"(EF69CO01) Classificar informações, agrupando-as em coleções (conjuntos) e associando cada coleção a um ‘tipo de dado’.","Para encontrar uma carta do tipo Ás em um baralho, precisa-se de um baralho (lista de cartas) e, o resultado é uma carta; para calcular a média das provas dos alunos de uma turma, precisase da lista de provas dos alunos, e o resultado é um número.",1456,(EF89LP08B),PORTUGUÊS,"(EF89LP08B) Registrar essas informações e dados, a escolha de fotos ou imagens a produzir ou a utilizar etc., a produção de infográficos, quando for o caso, e a organização hipertextual (no caso, a publicação em sites ou blogs noticiosos ou mesmo de jornais impressos, por meio de boxes variados).","Realizar o planejamento de uma reportagem, apresentando aos alunos um roteiro que demonstre a sequência dos fatos (o que, onde, quando e por que), destacando o uso de uma linguagem objetiva. Em um segundo momento, realizar a produção coletiva de uma reportagem, de acordo com o planejamento anterior, respeitando a estrutura apresentada. Solicitar aos alunos que levem dados, informações e imagens sobre um assunto relevante para a produção em dupla, obedecendo às suas características.",0.674985,67.5%,67.0%,Sim,2025-09-04 15:01:39
