bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade
228,(EI02EF04),"(EI02EF04) Formular e responder perguntas sobre fatos da história narrada, identificando cenários, personagens e principais acontecimentos.",229,(EI02EF04ME01),0.9591148
229,(EI02EF04ME01),"(EI02EF04ME01) Recontar ou dramatizar histórias narradas, apoiada em ilustrações, cenários e adereços, falando sobre características dos personagens com apoio do professor.",229,(EI02EF04ME01),1.0000002
229,(EI02EF04ME01),"(EI02EF04ME01) Recontar ou dramatizar histórias narradas, apoiada em ilustrações, cenários e adereços, falando sobre características dos personagens com apoio do professor.",228,(EI02EF04),0.9591148
230,(EI02EF04ME02),"(EI02EF04ME02) Identificar aspectos da estrutura da narrativa, respondendo perguntas como “quem?”, “o que?”, “quando?”, “como?” e “por quê?”.",230,(EI02EF04ME02),0.99999994
231,(EI02OE05),"(EI02OE05) Relatar experiências e fatos acontecidos, histórias ouvidas, filmes ou peças teatrais assistidos etc. (1º e 2º semestres)",231,(EI02OE05),1.0000001
231,(EI02OE05),"(EI02OE05) Relatar experiências e fatos acontecidos, histórias ouvidas, filmes ou peças teatrais assistidos etc. (1º e 2º semestres)",232,(EI02OE05ME01),0.96776646
231,(EI02OE05),"(EI02OE05) Relatar experiências e fatos acontecidos, histórias ouvidas, filmes ou peças teatrais assistidos etc. (1º e 2º semestres)",233,(EI02OE05ME02),0.95143294
232,(EI02OE05ME01),"(EI02OE05ME01) Participar de situações de conversas, relatando acontecimentos e situações significativas e interessando-se por escutar relatos de seus colegas.",232,(EI02OE05ME01),1.0000001
232,(EI02OE05ME01),"(EI02OE05ME01) Participar de situações de conversas, relatando acontecimentos e situações significativas e interessando-se por escutar relatos de seus colegas.",231,(EI02OE05),0.96776646
232,(EI02OE05ME01),"(EI02OE05ME01) Participar de situações de conversas, relatando acontecimentos e situações significativas e interessando-se por escutar relatos de seus colegas.",233,(EI02OE05ME02),0.9560882
233,(EI02OE05ME02),"(EI02OE05ME02) Expressar-se oralmente em pequenos grupos, trios e duplas, compartilhando ideias, observações e experiências, incentivada e escutada pelo adulto.",233,(EI02OE05ME02),1.0000004
233,(EI02OE05ME02),"(EI02OE05ME02) Expressar-se oralmente em pequenos grupos, trios e duplas, compartilhando ideias, observações e experiências, incentivada e escutada pelo adulto.",232,(EI02OE05ME01),0.9560882
233,(EI02OE05ME02),"(EI02OE05ME02) Expressar-se oralmente em pequenos grupos, trios e duplas, compartilhando ideias, observações e experiências, incentivada e escutada pelo adulto.",231,(EI02OE05),0.95143294
234,(EI02EF06),"(EI02EF06) Criar e contar histórias oralmente, com base em imagens ou temas sugeridos. (1º e 2º semestres).",234,(EI02EF06),1.0
234,(EI02EF06),"(EI02EF06) Criar e contar histórias oralmente, com base em imagens ou temas sugeridos. (1º e 2º semestres).",236,(EI02EF06ME02),0.97786283
234,(EI02EF06),"(EI02EF06) Criar e contar histórias oralmente, com base em imagens ou temas sugeridos. (1º e 2º semestres).",235,(EI02EF07ME01),0.96472275
235,(EI02EF07ME01),(EI02EF07ME01) Conhecer e identificar as gravuras que compõem as rotinas da turma.,235,(EI02EF07ME01),1.0000001
235,(EI02EF07ME01),(EI02EF07ME01) Conhecer e identificar as gravuras que compõem as rotinas da turma.,236,(EI02EF06ME02),0.9762906
235,(EI02EF07ME01),(EI02EF07ME01) Conhecer e identificar as gravuras que compõem as rotinas da turma.,234,(EI02EF06),0.96472275
236,(EI02EF06ME02),"(EI02EF06ME02) Reconhecer as características de objetos, personagens, cenas de histórias e situações cotidianas.",236,(EI02EF06ME02),1.0000002
236,(EI02EF06ME02),"(EI02EF06ME02) Reconhecer as características de objetos, personagens, cenas de histórias e situações cotidianas.",234,(EI02EF06),0.97786283
236,(EI02EF06ME02),"(EI02EF06ME02) Reconhecer as características de objetos, personagens, cenas de histórias e situações cotidianas.",235,(EI02EF07ME01),0.9762906
237,(EI02EF07),"(EI02EF07) Manusear diferentes portadores textuais, demonstrando reconhecer seus usos sociais. (1º e 2º semestres).",237,(EI02EF07),1.0
237,(EI02EF07),"(EI02EF07) Manusear diferentes portadores textuais, demonstrando reconhecer seus usos sociais. (1º e 2º semestres).",238,(EI02EF07ME01),0.9588775
238,(EI02EF07ME01),(EI02EF07ME01) Conhecer e identificar as gravuras que compõem as rotinas da turma.,238,(EI02EF07ME01),1.0
238,(EI02EF07ME01),(EI02EF07ME01) Conhecer e identificar as gravuras que compõem as rotinas da turma.,237,(EI02EF07),0.9588775
239,(EI02EF08),"(EI02EF08) Manipular textos e participar de situações de escuta para ampliar seu contato com diferentes gêneros textuais, tais como parlendas, histórias de aventura, tirinhas, cartazes de sala, cardápios, notícias, etc.",239,(EI02EF08),1.0000002
240,(EI02EF09),"(EI02EF09) Manusear diferentes instrumentos e suportes de escrita para desenhar, traçar letras e outros sinais gráficos. (1º e 2º semestres)",240,(EI02EF09),1.0
240,(EI02EF09),"(EI02EF09) Manusear diferentes instrumentos e suportes de escrita para desenhar, traçar letras e outros sinais gráficos. (1º e 2º semestres)",243,(EI02EF09ME05),0.96881294
240,(EI02EF09),"(EI02EF09) Manusear diferentes instrumentos e suportes de escrita para desenhar, traçar letras e outros sinais gráficos. (1º e 2º semestres)",241,(EI02EF09ME01),0.9661653
240,(EI02EF09),"(EI02EF09) Manusear diferentes instrumentos e suportes de escrita para desenhar, traçar letras e outros sinais gráficos. (1º e 2º semestres)",244,(EI02EF09ME04),0.9572791
241,(EI02EF09ME01),(EI02EF09ME01) Escolher o seu símbolo e dos colegas em situações significativas.,241,(EI02EF09ME01),1.0000001
241,(EI02EF09ME01),(EI02EF09ME01) Escolher o seu símbolo e dos colegas em situações significativas.,244,(EI02EF09ME04),0.9772291
241,(EI02EF09ME01),(EI02EF09ME01) Escolher o seu símbolo e dos colegas em situações significativas.,243,(EI02EF09ME05),0.97002304
241,(EI02EF09ME01),(EI02EF09ME01) Escolher o seu símbolo e dos colegas em situações significativas.,240,(EI02EF09),0.9661653
242,(EI02EF09ME02),"(EI02EF09ME02) Reconhecer a primeira letra do seu primeiro nome, grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",242,(EI02EF09ME02),1.0000001
242,(EI02EF09ME02),"(EI02EF09ME02) Reconhecer a primeira letra do seu primeiro nome, grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",243,(EI02EF09ME05),0.9669882
242,(EI02EF09ME02),"(EI02EF09ME02) Reconhecer a primeira letra do seu primeiro nome, grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",244,(EI02EF09ME04),0.95901763
243,(EI02EF09ME05),"(EI02EF09ME05) Reconhecer o seu nome grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",243,(EI02EF09ME05),0.9999999
243,(EI02EF09ME05),"(EI02EF09ME05) Reconhecer o seu nome grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",241,(EI02EF09ME01),0.97002304
243,(EI02EF09ME05),"(EI02EF09ME05) Reconhecer o seu nome grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",244,(EI02EF09ME04),0.96921325
243,(EI02EF09ME05),"(EI02EF09ME05) Reconhecer o seu nome grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",240,(EI02EF09),0.96881294
243,(EI02EF09ME05),"(EI02EF09ME05) Reconhecer o seu nome grafado em letra maiúscula de imprensa (letra bastão), em situações significativas.",242,(EI02EF09ME02),0.9669882
244,(EI02EF09ME04),"(EI02EF09ME04) Interessar-se pela escrita de outras palavras significativas, além do seu próprio nome.",244,(EI02EF09ME04),1.0
244,(EI02EF09ME04),"(EI02EF09ME04) Interessar-se pela escrita de outras palavras significativas, além do seu próprio nome.",241,(EI02EF09ME01),0.9772291
244,(EI02EF09ME04),"(EI02EF09ME04) Interessar-se pela escrita de outras palavras significativas, além do seu próprio nome.",243,(EI02EF09ME05),0.96921325
244,(EI02EF09ME04),"(EI02EF09ME04) Interessar-se pela escrita de outras palavras significativas, além do seu próprio nome.",242,(EI02EF09ME02),0.95901763
244,(EI02EF09ME04),"(EI02EF09ME04) Interessar-se pela escrita de outras palavras significativas, além do seu próprio nome.",240,(EI02EF09),0.9572791
245,(EI02ET01ME01),"(EI02ET01ME01) Explorar e descrever semelhanças e diferenças entre as características e propriedades dos objetos (textura, massa, tamanho) através da manipulação do material concreto.",245,(EI02ET01ME01),1.0000001
246,(EI02ET01ME02),(EI02ET01ME02) Estabelecer relações entre partes e todo.,246,(EI02ET01ME02),1.0000002
247,(EI02ET02),"(EI02ET02) Observar, relatar e descrever incidentes do cotidiano e fenômenos naturais (luz solar, vento, chuva etc.)",247,(EI02ET02),0.9999999
247,(EI02ET02),"(EI02ET02) Observar, relatar e descrever incidentes do cotidiano e fenômenos naturais (luz solar, vento, chuva etc.)",248,(EI02ET02ME01),0.9604966
248,(EI02ET02ME01),"(EI02ET02ME01) Vivenciar situações e experiências que envolvam misturas, transformações e gravidade.",248,(EI02ET02ME01),1.0
248,(EI02ET02ME01),"(EI02ET02ME01) Vivenciar situações e experiências que envolvam misturas, transformações e gravidade.",247,(EI02ET02),0.9604966
249,(EI02ET03),"(EI02ET03) Compartilhar, com outras crianças, situações de cuidado de plantas e animais nos espaços da instituição e fora dela.",249,(EI02ET03),1.0000002
249,(EI02ET03),"(EI02ET03) Compartilhar, com outras crianças, situações de cuidado de plantas e animais nos espaços da instituição e fora dela.",250,(EI02ET03ME01),0.96584773
250,(EI02ET03ME01),"(EI02ET03ME01) Compartilhar e explorar, com outras crianças, situações de cuidado de plantas e animais nos espaços da instituição e fora dela, despertando para a consciência ambiental e a formação cidadã.",250,(EI02ET03ME01),1.0
250,(EI02ET03ME01),"(EI02ET03ME01) Compartilhar e explorar, com outras crianças, situações de cuidado de plantas e animais nos espaços da instituição e fora dela, despertando para a consciência ambiental e a formação cidadã.",249,(EI02ET03),0.96584773
251,(EI02ET04),"(EI02ET04) Identificar relações espaciais (dentro e fora, em cima, embaixo, acima, abaixo, entre e do lado) e temporais (antes, durante e depois).",251,(EI02ET04),1.0000002
251,(EI02ET04),"(EI02ET04) Identificar relações espaciais (dentro e fora, em cima, embaixo, acima, abaixo, entre e do lado) e temporais (antes, durante e depois).",252,(EI02ET04ME01),0.97941995
252,(EI02ET04ME01),"(EI02ET04ME01) Narrar ações e movimentos realizados no espaço e no tempo, nomeando as relações espaciais e temporais que vivenciam no cotidiano.",252,(EI02ET04ME01),0.9999999
252,(EI02ET04ME01),"(EI02ET04ME01) Narrar ações e movimentos realizados no espaço e no tempo, nomeando as relações espaciais e temporais que vivenciam no cotidiano.",251,(EI02ET04),0.97941995
253,(EI02ET05),"(EI02ET05) Classificar objetos, considerando determinado atributo (tamanho, peso, cor, forma etc.).",253,(EI02ET05),1.0000001
253,(EI02ET05),"(EI02ET05) Classificar objetos, considerando determinado atributo (tamanho, peso, cor, forma etc.).",255,(EI02ET05ME02),0.9842254
253,(EI02ET05),"(EI02ET05) Classificar objetos, considerando determinado atributo (tamanho, peso, cor, forma etc.).",254,(EI02ET05ME01),0.97167975
254,(EI02ET05ME01),"(EI02ET05ME01) Agrupar objetos a partir de determinados atributos como cor, forma, tamanho, utilizando materiais concretos.",254,(EI02ET05ME01),1.0
254,(EI02ET05ME01),"(EI02ET05ME01) Agrupar objetos a partir de determinados atributos como cor, forma, tamanho, utilizando materiais concretos.",253,(EI02ET05),0.97167975
254,(EI02ET05ME01),"(EI02ET05ME01) Agrupar objetos a partir de determinados atributos como cor, forma, tamanho, utilizando materiais concretos.",255,(EI02ET05ME02),0.96721923
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,255,(EI02ET05ME02),0.99999964
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,253,(EI02ET05),0.9842254
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,254,(EI02ET05ME01),0.96721923
256,(EI02ET06),"(EI02ET06) Utilizar conceitos básicos de tempo (agora, antes, durante, depois, ontem, hoje, amanhã, lento, rápido, depressa, devagar).",256,(EI02ET06),0.9999999
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,257,(EI02ET06ME01),0.99999994
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,259,(EI02ET06ME03),0.97057474
258,(EI02ET06ME02),"(EI02ET06ME02) Seriar pelo menos 3 objetos por ordem de tamanho, com a ajuda do professor.",258,(EI02ET06ME02),0.9999999
259,(EI02ET06ME03),(EI02ET06ME03) Ordenar objetos por determinados critérios.,259,(EI02ET06ME03),1.0
259,(EI02ET06ME03),(EI02ET06ME03) Ordenar objetos por determinados critérios.,257,(EI02ET06ME01),0.97057474
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",260,(EI02ET07),1.0000001
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",261,(EI02ET07ME01),0.9645189
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",261,(EI02ET07ME01),0.9999999
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",260,(EI02ET07),0.9645189
262,(EI02ET08),"(EI02ET08) Registrar com números a quantidade de crianças (meninas e meninos, presentes e ausentes) e a quantidade de objetos da mesma natureza (bonecas, bolas, livros, etc.).",262,(EI02ET08),1.0
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,263,(EI02EO01),1.0
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,265,(EI02EO01ME02),0.9731591
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,266,(EI02EO01ME03),0.9718312
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,264,(EI02EO01ME01),0.96564454
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",264,(EI02EO01ME01),1.0000002
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",263,(EI02EO01),0.96564454
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",265,(EI02EO01ME02),0.9522189
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",265,(EI02EO01ME02),0.9999999
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",266,(EI02EO01ME03),0.9744233
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",263,(EI02EO01),0.9731591
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",264,(EI02EO01ME01),0.9522189
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,266,(EI02EO01ME03),1.0000001
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,265,(EI02EO01ME02),0.9744233
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,263,(EI02EO01),0.9718312
267,(EI02EO02),(EI02EO02) Demonstrar imagem positiva de si e confiança em sua capacidade para enfrentar dificuldades e desafios.      ,267,(EI02EO02),1.0000004
268,(EI02EO03),(EI02EO03) Compartilhar os objetos e os espaços com crianças da mesma faixa etária e adultos.      ,268,(EI02EO03),1.0
269,(EI02EO04),"(EI02EO04) Comunicar-se com os colegas e os adultos, buscando compreendê-los e fazendo-se compreender.      ",269,(EI02EO04),0.9999998
270,(EI02EO05),"(EI02EO05) Perceber que as pessoas têm características físicas diferentes, respeitando essas diferenças.      ",270,(EI02EO05),1.0
271,(EI02EO06),(EI02EO06) Respeitar regras básicas de convívio social nas interações e brincadeiras.,271,(EI02EO06),1.0000001
272,(EI02EO07),"(EI02EO07) Resolver conflitos nas interações e brincadeiras, com a orientação de um adulto.",272,(EI02EO07),1.0
272,(EI02EO07),"(EI02EO07) Resolver conflitos nas interações e brincadeiras, com a orientação de um adulto.",216,(EI02EO07),0.97223866
272,(EI02EO07),"(EI02EO07) Resolver conflitos nas interações e brincadeiras, com a orientação de um adulto.",273,(EI02EO07ME01),0.95772547
273,(EI02EO07ME01),"(EI02EO07ME01) Participar em situações que envolvam a combinação de algumas regras de convivência em grupo e aquelas referentes ao uso dos materiais e do espaço, quando isso for pertinente.",273,(EI02EO07ME01),1.0000001
273,(EI02EO07ME01),"(EI02EO07ME01) Participar em situações que envolvam a combinação de algumas regras de convivência em grupo e aquelas referentes ao uso dos materiais e do espaço, quando isso for pertinente.",272,(EI02EO07),0.95772547
273,(EI02EO07ME01),"(EI02EO07ME01) Participar em situações que envolvam a combinação de algumas regras de convivência em grupo e aquelas referentes ao uso dos materiais e do espaço, quando isso for pertinente.",216,(EI02EO07),0.9545398
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",274,(EI02TS01),0.99999976
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",275,(EI02TS01ME01),0.9856346
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",276,(EI02TS01ME02),0.9796237
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",275,(EI02TS01ME01),1.0000002
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",274,(EI02TS01),0.9856346
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",276,(EI02TS01ME02),0.97523034
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",276,(EI02TS01ME02),0.99999994
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",274,(EI02TS01),0.9796237
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",275,(EI02TS01ME01),0.97523034
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",277,(EI02TS02),1.0
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",279,(EI02TS02ME02),0.97214925
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",278,(EI02TS02ME01),0.9999999
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",279,(EI02TS02ME02),1.0
279,(EI02TS02ME02),"(EI02TS02ME02) Criar desenhos, pinturas, colagens, modelagens, experimentando o uso de cores em suas produções como a partir de seu próprio repertório, de temas trabalhados e de obras de arte observadas.",277,(EI02TS02),0.97214913
280,(EI02TS02ME03),(EI02TS02ME03) Compartilhar suas produções gráficas com os outros e apreciar as dos colegas.,280,(EI02TS02ME03),1.0
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",281,(EI02TS03),1.0000002
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",284,(EI02TS03ME03),0.97844714
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",283,(EI02TS03ME02),0.9765996
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",282,(EI02TS03ME01),0.97623694
281,(EI02TS03),"(EI02TS03) Utilizar diferentes fontes sonoras disponíveis no ambiente em brincadeiras   cantadas,   canções, músicas e melodias.",285,(EI02TS03ME04),0.9555918
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,282,(EI02TS03ME01),1.0000004
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,283,(EI02TS03ME02),0.987689
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,281,(EI02TS03),0.97623694
282,(EI02TS03ME01),(EI02TS03ME01) Usar o corpo e a voz para imitar e reproduzir sons.,284,(EI02TS03ME03),0.96481705
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",283,(EI02TS03ME02),1.0
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",282,(EI02TS03ME01),0.987689
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",281,(EI02TS03),0.9765996
283,(EI02TS03ME02),"(EI02TS03ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",284,(EI02TS03ME03),0.96184206
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",284,(EI02TS03ME03),1.0
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",281,(EI02TS03),0.97844714
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",282,(EI02TS03ME01),0.96481705
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",285,(EI02TS03ME04),0.9643253
284,(EI02TS03ME03),"(EI02TS03ME03) Apresenta memória musical, através da reprodução oral de um repertório de canções trabalhadas em sala de aula.",283,(EI02TS03ME02),0.96184206
285,(EI02TS03ME04),"(EI02TS03ME04) Participar de situações, com a orientação do professor, que envolvam uma sequência musical (bater as mãos, bater os pés) entre outros.",285,(EI02TS03ME04),1.0000001
285,(EI02TS03ME04),"(EI02TS03ME04) Participar de situações, com a orientação do professor, que envolvam uma sequência musical (bater as mãos, bater os pés) entre outros.",284,(EI02TS03ME03),0.9643253
285,(EI02TS03ME04),"(EI02TS03ME04) Participar de situações, com a orientação do professor, que envolvam uma sequência musical (bater as mãos, bater os pés) entre outros.",281,(EI02TS03),0.9555918
