bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",201,(EI02ET01),0.86423564
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",55,(EI03ET05),0.85740393
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",124,(EI03ET01ME01),0.85726154
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",125,(EI03ET01ME02),0.85251844
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",56,(EI03ET05ME1),0.84702855
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",255,(EI02ET05ME02),0.8190666
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",254,(EI02ET05ME01),0.81294113
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",278,(EI02TS02ME01),0.8108594
44,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",253,(EI02ET05),0.80788386
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",44,(EI03ET01),1.0000002
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",45,(EI03ET01),1.0000002
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",46,(EI03ET01),1.0000002
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",48,(EI03ET01ME2),0.9876468
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",47,(EI03ET01ME1P1),0.9709831
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",246,(EI02ET01ME02),0.9059235
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",123,(EI03ET01),0.8851421
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",245,(EI02ET01ME01),0.8799726
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",201,(EI02ET01),0.86423564
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",55,(EI03ET05),0.85740393
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",124,(EI03ET01ME01),0.85726154
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",125,(EI03ET01ME02),0.85251844
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",56,(EI03ET05ME1),0.84702855
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",255,(EI02ET05ME02),0.8190666
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",254,(EI02ET05ME01),0.81294113
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",278,(EI02TS02ME01),0.8108594
45,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",253,(EI02ET05),0.80788386
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",44,(EI03ET01),1.0000002
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",45,(EI03ET01),1.0000002
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",46,(EI03ET01),1.0000002
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",48,(EI03ET01ME2),0.9876468
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",47,(EI03ET01ME1P1),0.9709831
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",246,(EI02ET01ME02),0.9059235
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",123,(EI03ET01),0.8851421
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",245,(EI02ET01ME01),0.8799726
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",201,(EI02ET01),0.86423564
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",55,(EI03ET05),0.85740393
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",124,(EI03ET01ME01),0.85726154
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",125,(EI03ET01ME02),0.85251844
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",56,(EI03ET05ME1),0.84702855
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",255,(EI02ET05ME02),0.8190666
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",254,(EI02ET05ME01),0.81294113
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",278,(EI02TS02ME01),0.8108594
46,(EI03ET01),"(EI03ET01) Estabelecer relações de comparação entre objetos, observando suas propriedades.",253,(EI02ET05),0.80788386
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",47,(EI03ET01ME1P1),0.99999976
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",44,(EI03ET01),0.9709831
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",45,(EI03ET01),0.9709831
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",46,(EI03ET01),0.9709831
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",48,(EI03ET01ME2),0.9633031
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",245,(EI02ET01ME01),0.9002358
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",246,(EI02ET01ME02),0.8980844
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",123,(EI03ET01),0.87331474
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",124,(EI03ET01ME01),0.8696373
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",201,(EI02ET01),0.84942067
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",125,(EI03ET01ME02),0.8493507
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",55,(EI03ET05),0.8444009
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",56,(EI03ET05ME1),0.8265966
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",255,(EI02ET05ME02),0.81896603
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",254,(EI02ET05ME01),0.8150016
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",253,(EI02ET05),0.81193775
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",278,(EI02TS02ME01),0.80851054
47,(EI03ET01ME1P1),"(EI03ET01ME1P1) Explorar e nomear as propriedades dos objetos: forma, cor, tamanho, espessura e textura.",277,(EI02TS02),0.8010001
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,48,(EI03ET01ME2),0.9999999
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,44,(EI03ET01),0.9876468
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,45,(EI03ET01),0.9876468
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,46,(EI03ET01),0.9876468
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,47,(EI03ET01ME1P1),0.9633031
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,246,(EI02ET01ME02),0.9179516
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,245,(EI02ET01ME01),0.8803557
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,123,(EI03ET01),0.87143797
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,201,(EI02ET01),0.8574071
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,55,(EI03ET05),0.85662675
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,125,(EI03ET01ME02),0.8509867
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,124,(EI03ET01ME01),0.8485824
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,56,(EI03ET05ME1),0.8475317
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,255,(EI02ET05ME02),0.8164299
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,254,(EI02ET05ME01),0.8125489
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,253,(EI02ET05),0.8072459
48,(EI03ET01ME2),(EI03ET01ME2) Estabelecer relações entre partes e todo.,278,(EI02TS02ME01),0.80218714
49,(EI03ET02),"(EI03ET02) Observar e descrever mudanças em diferentes materiais, resultantes de ações sobre eles, em experimentos envolvendo fenômenos naturais e artificiais. ",49,(EI03ET02),1.0000001
49,(EI03ET02),"(EI03ET02) Observar e descrever mudanças em diferentes materiais, resultantes de ações sobre eles, em experimentos envolvendo fenômenos naturais e artificiais. ",50,(EI03ET02ME1),0.9476448
49,(EI03ET02),"(EI03ET02) Observar e descrever mudanças em diferentes materiais, resultantes de ações sobre eles, em experimentos envolvendo fenômenos naturais e artificiais. ",248,(EI02ET02ME01),0.80848944
49,(EI03ET02),"(EI03ET02) Observar e descrever mudanças em diferentes materiais, resultantes de ações sobre eles, em experimentos envolvendo fenômenos naturais e artificiais. ",247,(EI02ET02),0.8043088
50,(EI03ET02ME1),"(EI03ET02ME1) Vivenciar situações e experiências que envolvam misturas, transformações, gravidades. ",50,(EI03ET02ME1),1.0000001
50,(EI03ET02ME1),"(EI03ET02ME1) Vivenciar situações e experiências que envolvam misturas, transformações, gravidades. ",49,(EI03ET02),0.9476448
51,(EI03ET03),"(EI03ET03) Identificar e selecionar fontes de informações, para responder a questões sobre a natureza, seus fenômenos, sua conservação.",51,(EI03ET03),1.0000002
51,(EI03ET03),"(EI03ET03) Identificar e selecionar fontes de informações, para responder a questões sobre a natureza, seus fenômenos, sua conservação.",52,(EI03ET03ME1),0.9624143
52,(EI03ET03ME1),(EI03ET03ME1) Participar em atividades de manutenção e preservação dos espaços coletivos e do meio ambiente.,52,(EI03ET03ME1),0.99999994
52,(EI03ET03ME1),(EI03ET03ME1) Participar em atividades de manutenção e preservação dos espaços coletivos e do meio ambiente.,51,(EI03ET03),0.9624143
52,(EI03ET03ME1),(EI03ET03ME1) Participar em atividades de manutenção e preservação dos espaços coletivos e do meio ambiente.,203,(EI02ET03),0.8035972
53,(EI03ET04),"(EI03ET04) Registrar observações, manipulações e medidas, usando múltiplas linguagens (desenho, registro por números ou escrita espontânea), em diferentes suportes.",53,(EI03ET04),1.0000001
53,(EI03ET04),"(EI03ET04) Registrar observações, manipulações e medidas, usando múltiplas linguagens (desenho, registro por números ou escrita espontânea), em diferentes suportes.",54,(EI03ET04ME1),0.9397
53,(EI03ET04),"(EI03ET04) Registrar observações, manipulações e medidas, usando múltiplas linguagens (desenho, registro por números ou escrita espontânea), em diferentes suportes.",131,(EI03ET04),0.83622277
53,(EI03ET04),"(EI03ET04) Registrar observações, manipulações e medidas, usando múltiplas linguagens (desenho, registro por números ou escrita espontânea), em diferentes suportes.",132,(EI03ET04ME01),0.8236209
54,(EI03ET04ME1),"(EI03ET04ME1) Explicitar e representar a posição de pessoas e objetos, utilizando vocabulário pertinente nos jogos, nas brincadeiras e nas diversas situações nas quais as crianças considerem necessária essa ação.",54,(EI03ET04ME1),1.0000001
54,(EI03ET04ME1),"(EI03ET04ME1) Explicitar e representar a posição de pessoas e objetos, utilizando vocabulário pertinente nos jogos, nas brincadeiras e nas diversas situações nas quais as crianças considerem necessária essa ação.",53,(EI03ET04),0.9397
54,(EI03ET04ME1),"(EI03ET04ME1) Explicitar e representar a posição de pessoas e objetos, utilizando vocabulário pertinente nos jogos, nas brincadeiras e nas diversas situações nas quais as crianças considerem necessária essa ação.",132,(EI03ET04ME01),0.83543944
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,55,(EI03ET05),1.0000004
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,56,(EI03ET05ME1),0.9726291
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,133,(EI03ET05),0.89299
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,134,(EI03ET05ME01),0.8648037
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,246,(EI02ET01ME02),0.8596089
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,44,(EI03ET01),0.85740393
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,45,(EI03ET01),0.85740393
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,46,(EI03ET01),0.85740393
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,48,(EI03ET01ME2),0.85662675
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,47,(EI03ET01ME1P1),0.8444009
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,254,(EI02ET05ME01),0.8338047
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,255,(EI02ET05ME02),0.82566637
55,(EI03ET05),(EI03ET05) Classificar objetos e figuras de acordo com suas semelhanças e diferenças.,253,(EI02ET05),0.8247594
